config,config_name,prompt,task,correct,flake8_total,flake8_ws,flake8_nonws,flake8_W291,flake8_W293,flake8_W391,flake8_E303,flake8_codes,raw_loc,lloc,sloc,comments,blank,radon_raw_ok,bandit_loc,cc_mean,cc_max,cc_blocks,radon_cc_ok,style_per100_lloc,style_per100_sloc,style_nonws_per100_lloc,bandit_total,bandit_high,bandit_medium,bandit_low,bandit_undef,bandit_conf_high,bandit_conf_medium,bandit_conf_low,bandit_tests,semgrep_total,semgrep_error,semgrep_warning,semgrep_info,semgrep_rules,stored_lint_issues,stored_security_issues,stored_complexity_avg,stored_lint_score,stored_security_score,stored_complexity_score
gpt4o-std,GPT-4o,std,task093,0,0,0,0,0,0,0,0,,23,17,17,2,4,1,17,2.4,3,5,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task094,1,7,6,1,0,6,0,0,E302:1;W293:6,48,27,35,5,8,1,35,8.0,8,1,1,25.9259,20.0,3.7037,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task095,1,0,0,0,0,0,0,0,,22,16,16,1,5,1,16,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task096,1,2,2,0,0,2,0,0,W293:2,13,10,9,1,3,1,9,4.0,4,1,1,20.0,22.2222,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task097,1,3,3,0,0,3,0,0,W293:3,14,9,9,1,4,1,9,5.0,5,1,1,33.3333,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task098,1,7,7,0,0,7,0,0,W293:7,24,15,15,1,8,1,15,8.0,8,1,1,46.6667,46.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task099,1,5,4,1,0,4,0,0,E302:1;W293:4,20,15,15,0,5,1,15,6.0,6,1,1,33.3333,33.3333,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task10,0,1,0,1,0,0,0,0,E302:1,11,9,9,0,2,1,9,2.0,2,1,1,11.1111,11.1111,11.1111,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task100,1,4,4,0,0,4,0,0,W293:4,19,13,13,1,5,1,13,5.0,5,1,1,30.7692,30.7692,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task101,1,0,0,0,0,0,0,0,,13,9,9,1,3,1,9,2.0,3,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task102,1,1,0,1,0,0,0,0,E302:1,21,15,15,1,5,1,15,1.8571,3,7,1,6.6667,6.6667,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task103,1,3,3,0,0,3,0,0,W293:3,35,26,26,1,8,1,26,1.6667,3,6,1,11.5385,11.5385,0.0,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task104,1,3,0,3,0,0,0,0,E302:3,33,28,26,1,6,1,26,2.1667,4,6,1,10.7143,11.5385,10.7143,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task105,0,1,0,1,0,0,0,0,E302:1,51,32,32,9,10,1,32,7.0,7,1,1,3.125,3.125,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task106,1,7,7,0,0,7,0,0,W293:7,26,19,19,0,7,1,19,9.0,9,1,1,36.8421,36.8421,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task107,1,0,0,0,0,0,0,0,,11,9,9,0,2,1,9,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task108,1,1,0,1,0,0,0,0,E302:1,32,22,21,4,7,1,21,11.0,11,1,1,4.5455,4.7619,4.5455,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task109,1,0,0,0,0,0,0,0,,8,6,6,1,1,1,6,1.0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task11,1,0,0,0,0,0,0,0,,29,28,27,0,2,1,27,18.0,18,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task110,1,0,0,0,0,0,0,0,,15,11,11,0,4,1,11,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task111,1,1,0,1,0,0,0,0,E302:1,12,10,10,0,2,1,10,4.0,4,1,1,10.0,10.0,10.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task112,1,5,5,0,0,5,0,0,W293:5,20,15,15,0,5,1,15,10.0,10,1,1,33.3333,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task113,1,0,0,0,0,0,0,0,,28,17,19,1,8,1,19,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task114,1,0,0,0,0,0,0,0,,30,21,21,4,5,1,21,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task115,1,0,0,0,0,0,0,0,,21,13,12,4,5,1,12,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task116,1,5,4,1,0,4,0,0,E302:1;W293:4,16,8,7,4,5,1,7,3.0,3,1,1,62.5,71.4286,12.5,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task117,1,0,0,0,0,0,0,0,,19,13,13,1,5,1,13,5.0,5,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task118,1,12,0,12,0,0,0,0,E302:8;E305:1;E402:2;F811:1,46,41,33,2,11,1,33,1.7778,2,9,1,29.2683,36.3636,29.2683,7,0,0,7,0,7,0,0,B101:7,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task119,1,0,0,0,0,0,0,0,,27,18,18,3,6,1,18,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task12,1,6,5,1,0,5,0,0,E302:1;W293:5,30,18,18,6,6,1,18,4.0,4,1,1,33.3333,33.3333,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task120,1,1,0,1,0,0,0,0,E302:1,36,28,29,0,7,1,29,3.2,4,5,1,3.5714,3.4483,3.5714,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task121,1,5,4,1,0,4,0,0,E302:1;W293:4,24,14,14,4,6,1,14,4.0,4,1,1,35.7143,35.7143,7.1429,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task122,1,4,2,2,0,2,0,0,E302:2;W293:2,22,14,13,3,6,1,13,2.5,4,2,1,28.5714,30.7692,14.2857,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task123,1,5,0,5,0,0,0,0,E302:5,45,35,35,1,9,1,35,2.1667,4,12,1,14.2857,14.2857,14.2857,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task124,1,3,3,0,0,3,0,0,W293:3,37,29,28,1,8,1,28,1.6667,2,6,1,10.3448,10.7143,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task125,1,1,1,0,0,1,0,0,W293:1,17,12,12,1,4,1,12,2.25,4,4,1,8.3333,8.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task126,1,0,0,0,0,0,0,0,,43,33,33,1,9,1,33,3.6,5,10,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task127,1,1,0,1,0,0,0,0,E302:1,25,21,21,0,4,1,21,1.6,2,5,1,4.7619,4.7619,4.7619,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task128,1,2,1,1,0,1,0,0,E302:1;W293:1,40,30,30,0,10,1,30,7.0,7,1,1,6.6667,6.6667,3.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task13,1,8,4,4,0,4,0,0,E302:4;W293:4,29,16,16,5,8,1,16,2.0,3,4,1,50.0,50.0,25.0,4,0,0,4,0,4,0,0,B101:4,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task130,0,1,0,1,0,0,0,0,E302:1,38,32,32,0,6,1,32,1.7143,3,7,1,3.125,3.125,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task131,1,1,0,1,0,0,0,0,E302:1,15,13,13,0,2,1,13,2.3333,3,3,1,7.6923,7.6923,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task132,1,3,1,2,0,1,0,0,E302:1;F824:1;W293:1,28,21,20,2,7,1,20,5.0,5,1,1,14.2857,15.0,9.5238,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task133,1,1,0,1,0,0,0,0,E302:1,21,16,16,0,5,1,16,6.0,6,1,1,6.25,6.25,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task134,1,1,0,1,0,0,0,0,E302:1,25,20,20,0,5,1,20,2.0,2,1,1,5.0,5.0,5.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task135,1,1,0,1,0,0,0,0,E302:1,35,27,26,4,5,1,26,16.0,16,1,1,3.7037,3.8462,3.7037,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task136,1,3,3,0,0,3,0,0,W293:3,14,9,9,1,4,1,9,4.0,4,1,1,33.3333,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task137,0,1,0,1,0,0,0,0,E302:1,18,18,17,1,1,1,17,6.0,6,1,1,5.5556,5.8824,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task138,1,1,1,0,0,1,0,0,W293:1,9,6,6,1,2,1,6,3.0,3,1,1,16.6667,16.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task139,1,0,0,0,0,0,0,0,,7,7,7,0,0,1,7,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task14,0,6,5,1,0,5,0,0,E302:1;W293:5,24,16,16,2,6,1,16,4.0,4,1,1,37.5,37.5,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task140,1,0,0,0,0,0,0,0,,20,16,16,0,4,1,16,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task141,1,1,1,0,0,1,0,0,W293:1,46,34,33,5,8,1,33,8.0,8,1,1,2.9412,3.0303,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task142,0,1,0,1,0,0,0,0,E302:1,29,23,21,0,8,1,21,12.0,12,1,1,4.3478,4.7619,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task143,0,0,0,0,0,0,0,0,,32,25,25,1,6,1,25,4.0,4,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task144,1,3,3,0,0,3,0,0,W293:3,18,13,13,2,3,1,13,6.0,6,1,1,23.0769,23.0769,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task145,0,1,0,1,0,0,0,0,E302:1,21,20,19,0,2,1,19,1.0,1,1,1,5.0,5.2632,5.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task146,1,5,5,0,0,5,0,0,W293:5,29,17,17,6,6,1,17,10.0,10,1,1,29.4118,29.4118,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task147,0,3,3,0,0,3,0,0,W293:3,49,38,37,8,6,1,37,14.0,14,1,1,7.8947,8.1081,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task148,1,6,5,1,0,5,0,0,E302:1;W293:5,28,12,17,10,6,1,17,3.0,3,1,1,50.0,35.2941,8.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task149,1,0,0,0,0,0,0,0,,79,61,68,1,10,1,68,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task15,1,2,0,2,0,0,0,0,E302:2,54,43,50,0,4,1,50,3.8,8,5,1,4.6512,4.0,4.6512,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task150,1,1,0,1,0,0,0,0,E302:1,40,27,27,6,7,1,27,10.0,10,1,1,3.7037,3.7037,3.7037,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task151,1,0,0,0,0,0,0,0,,33,22,21,5,8,1,21,9.0,9,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task152,1,2,1,1,0,1,0,0,E302:1;W293:1,44,38,34,0,10,1,34,15.0,15,1,1,5.2632,5.8824,2.6316,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task153,1,1,0,1,0,0,0,0,E302:1,24,18,18,0,6,1,18,6.0,6,1,1,5.5556,5.5556,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task154,1,8,6,2,0,6,0,0,E302:2;W293:6,43,35,35,0,8,1,35,5.0,5,2,1,22.8571,22.8571,5.7143,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task155,1,0,0,0,0,0,0,0,,25,17,15,5,5,1,15,3.0,3,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task156,1,2,2,0,0,2,0,0,W293:2,12,10,10,0,2,1,10,6.0,6,1,1,20.0,20.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task157,1,3,3,0,0,3,0,0,W293:3,12,9,9,0,3,1,9,5.0,5,1,1,33.3333,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task158,1,5,5,0,0,5,0,0,W293:5,19,14,14,0,5,1,14,6.0,6,1,1,35.7143,35.7143,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task159,1,4,3,1,0,3,0,0,E302:1;W293:3,17,13,13,0,4,1,13,9.0,9,1,1,30.7692,30.7692,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task160,1,2,0,2,0,0,0,0,E302:2,45,33,39,1,5,1,39,9.5,10,2,1,6.0606,5.1282,6.0606,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task161,1,1,0,1,0,0,0,0,E302:1,51,32,31,10,10,1,31,14.0,14,1,1,3.125,3.2258,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task162,0,1,0,1,0,0,0,0,E302:1,44,33,33,0,11,1,33,7.0,7,2,1,3.0303,3.0303,3.0303,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task163,1,1,0,1,0,0,0,0,F841:1,72,52,51,5,16,1,51,8.0,9,2,1,1.9231,1.9608,1.9231,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task164,0,0,0,0,0,0,0,0,,56,46,46,1,9,1,46,8.0,8,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task165,1,4,4,0,0,4,0,0,W293:4,39,30,30,1,8,1,30,1.0,1,1,1,13.3333,13.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task166,1,8,7,1,0,7,0,0,E302:1;W293:7,30,20,20,1,9,1,20,6.0,6,1,1,40.0,40.0,5.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task167,1,8,6,2,0,6,0,0,E302:2;W293:6,33,26,25,0,8,1,25,3.5,5,2,1,30.7692,32.0,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task168,1,0,0,0,0,0,0,0,,50,40,39,1,10,1,39,14.0,14,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task169,0,0,0,0,0,0,0,0,,39,32,30,1,8,1,30,11.0,11,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task17,1,1,0,1,0,0,0,0,E302:1,15,6,6,6,3,1,6,1.0,1,1,1,16.6667,16.6667,16.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task170,1,7,6,1,0,6,0,0,E302:1;W293:6,37,23,23,7,7,1,23,7.0,7,1,1,30.4348,30.4348,4.3478,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task171,1,1,0,1,0,0,0,0,E302:1,41,23,30,5,6,1,30,9.0,9,1,1,4.3478,3.3333,4.3478,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task172,1,2,0,2,0,0,0,0,E302:1;E501:1,30,16,21,4,5,1,21,4.0,4,1,1,12.5,9.5238,12.5,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task173,1,3,0,3,0,0,0,0,E302:1;E501:2,45,28,28,7,10,1,28,11.0,11,1,1,10.7143,10.7143,10.7143,4,0,4,0,0,0,4,0,B608:4,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task174,1,2,1,1,0,1,0,0,E302:1;W293:1,50,32,32,6,12,1,32,15.0,15,1,1,6.25,6.25,3.125,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task175,1,1,0,1,0,0,0,0,E302:1,37,33,33,0,4,1,33,3.2,6,5,1,3.0303,3.0303,3.0303,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task176,0,5,0,5,0,0,0,0,E302:1;F821:4,51,47,47,0,4,1,47,6.0,10,5,1,10.6383,10.6383,10.6383,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task177,1,1,0,1,0,0,0,0,E302:1,46,41,41,0,5,1,41,2.5,5,6,1,2.439,2.439,2.439,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task178,1,1,0,1,0,0,0,0,E302:1,37,32,32,0,5,1,32,3.0,5,4,1,3.125,3.125,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task179,1,2,1,1,0,1,0,0,E302:1;W293:1,38,31,30,1,7,1,30,3.6,7,5,1,6.4516,6.6667,3.2258,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task180,0,0,0,0,0,0,0,0,,52,43,43,1,8,1,43,3.7778,6,9,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task181,1,9,1,8,0,1,0,0,E302:7;E501:1;W293:1,59,44,44,0,15,1,44,2.25,5,20,1,20.4545,20.4545,18.1818,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task182,1,0,0,0,0,0,0,0,,44,33,33,1,10,1,33,1.4545,2,11,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task183,1,2,0,2,0,0,0,0,E302:2,44,35,35,1,8,1,35,1.9,4,10,1,5.7143,5.7143,5.7143,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task184,1,0,0,0,0,0,0,0,,38,34,34,0,4,1,34,2.5,4,6,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task185,1,1,0,1,0,0,0,0,E302:1,29,24,23,0,6,1,23,2.0,2,1,1,4.1667,4.3478,4.1667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task186,1,1,0,1,0,0,0,0,E302:1,58,42,41,4,14,1,41,2.0,2,1,1,2.381,2.439,2.381,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task187,1,1,0,1,0,0,0,0,E302:1,20,15,15,0,5,1,15,2.0,2,1,1,6.6667,6.6667,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task188,1,1,0,1,0,0,0,0,E302:1,63,44,43,6,14,1,43,2.0,2,1,1,2.2727,2.3256,2.2727,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-std,GPT-4o,std,task189,1,1,0,1,0,0,0,0,E302:1,29,21,20,1,8,1,20,2.0,2,1,1,4.7619,5.0,4.7619,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task018,1,4,4,0,0,4,0,0,W293:4,22,16,16,1,5,1,16,8.0,8,1,1,25.0,25.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task019,1,7,7,0,0,7,0,0,W293:7,38,25,25,1,12,1,25,2.5,4,6,1,28.0,28.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task02,1,3,3,0,0,3,0,0,W293:3,14,7,6,4,4,1,6,2.0,2,1,1,42.8571,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task020,1,0,0,0,0,0,0,0,,16,13,12,1,3,1,12,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task021,1,7,6,1,0,6,0,0,E302:1;W293:6,28,21,21,0,7,1,21,8.0,8,1,1,33.3333,33.3333,4.7619,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task022,1,0,0,0,0,0,0,0,,15,13,13,0,2,1,13,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task023,0,1,1,0,0,1,0,0,W293:1,23,18,18,1,4,1,18,3.0,3,1,1,5.5556,5.5556,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task024,0,3,2,1,0,2,0,0,E302:1;W293:2,15,10,10,1,4,1,10,5.0,5,1,1,30.0,30.0,10.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task025,1,3,3,0,0,3,0,0,W293:3,17,11,10,3,4,1,10,4.0,4,1,1,27.2727,30.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task026,1,5,4,1,0,4,0,0,E302:1;W293:4,16,9,9,2,5,1,9,3.0,3,1,1,55.5556,55.5556,11.1111,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task027,1,2,2,0,0,2,0,0,W293:2,10,8,8,0,2,1,8,8.0,8,1,1,25.0,25.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task028,1,3,2,1,0,2,0,0,E302:1;W293:2,20,15,15,1,4,1,15,4.0,4,1,1,20.0,20.0,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task029,1,1,1,0,0,1,0,0,W293:1,17,12,12,1,4,1,12,7.0,7,1,1,8.3333,8.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task03,1,1,0,1,0,0,0,0,E302:1,11,6,5,4,2,1,5,1.0,1,1,1,16.6667,20.0,16.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task030,0,4,3,1,0,3,0,0,E302:1;W293:3,16,9,9,3,4,1,9,3.0,3,1,1,44.4444,44.4444,11.1111,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task031,1,2,1,1,0,1,0,0,E302:1;W293:1,16,11,11,1,4,1,11,3.0,3,1,1,18.1818,18.1818,9.0909,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task032,1,6,5,1,0,5,0,0,E302:1;W293:5,28,17,17,4,7,1,17,13.0,13,1,1,35.2941,35.2941,5.8824,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task033,1,5,4,1,0,4,0,0,E302:1;W293:4,21,15,14,1,6,1,14,5.0,5,1,1,33.3333,35.7143,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4o-sec,GPT-4o,sec,task034,1,0,0,0,0,0,0,0,,18,13,13,1,4,1,13,8.0,8,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
